Notes,ManualCheck,MergeInto,RenameKeyGroup,KeyParamGroup,KeyGroup,ParamGroup,Counts,Dim1Size,Dim2Size,Dim3Size,DwellTime,EchoTime,EffectiveEchoSpacing,FlipAngle,IntendedForKey00,IntendedForKey01,IntendedForKey02,IntendedForKey03,IntendedForKey04,IntendedForKey05,IntendedForKey06,MultibandAccelerationFactor,NSliceTimes,NumVolumes,Obliquity,ParallelReductionFactorInPlane,PartialFourier,PhaseEncodingDirection,RepetitionTime,TotalReadoutTime,VoxelSizeDim1,VoxelSizeDim2,VoxelSizeDim3
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__58,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,58,2,84.0,84.0,60.0,2.6e-06,0.0512,0.00049999,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-1_suffix-bold_task-rest,datatype-func_suffix-bold_task-movieDM,datatype-func_suffix-bold_task-movieTP,,,,,60,,False,,1.0,j,5.301,0.0414992,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__59,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,59,2,84.0,84.0,60.0,2.6e-06,0.0512,0.000550001,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-2_suffix-bold_task-peer,datatype-func_suffix-bold_task-rest,,,,,,60,,True,,1.0,j,5.301,0.04565,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__60,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,60,2,84.0,84.0,60.0,2.6e-06,0.0512,0.000550001,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-1_suffix-bold_task-rest,datatype-func_suffix-bold_task-movieTP,,,,,,60,,True,,1.0,j,5.301,0.04565,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__61,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,61,2,84.0,84.0,60.0,2.6e-06,0.0658,0.000720017,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-2_suffix-bold_task-peer,datatype-func_run-3_suffix-bold_task-peer,datatype-func_suffix-bold_task-movieDM,datatype-func_suffix-bold_task-movieTP,datatype-func_suffix-bold_task-rest,,,60,,True,,1.0,i,6.61,0.0597614,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__62,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,62,2,84.0,84.0,60.0,2.6e-06,0.0512,0.000550001,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-1_suffix-bold_task-rest,datatype-func_run-2_suffix-bold_task-rest,datatype-func_run-3_suffix-bold_task-peer,datatype-func_suffix-bold_task-movieDM,datatype-func_suffix-bold_task-movieTP,,,60,,False,,1.0,j,5.301,0.04565,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__63,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,63,2,84.0,84.0,60.0,2.6e-06,0.0512,0.000550001,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-2_suffix-bold_task-peer,,,,,,,60,,True,,1.0,j,5.301,0.04565,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__64,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,64,2,84.0,84.0,60.0,2.6e-06,0.0512,0.000550001,90.0,datatype-func_run-1_suffix-bold_task-rest,datatype-func_suffix-bold_task-movieDM,datatype-func_suffix-bold_task-movieTP,,,,,,60,,True,,1.0,j,5.301,0.04565,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__65,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,65,2,84.0,84.0,60.0,2.6e-06,0.0512,0.000550001,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-1_suffix-bold_task-rest,datatype-func_suffix-bold_task-movieDM,datatype-func_suffix-bold_task-movieTP,,,,,60,,True,,1.0,j,5.301,0.04565,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__66,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,66,2,84.0,84.0,60.0,2.6e-06,0.0512,0.00049999,90.0,datatype-func_suffix-bold_task-movieTP,,,,,,,,60,,True,,1.0,j,5.301,0.0414992,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__67,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,67,2,84.0,84.0,60.0,2.6e-06,0.0512,0.00049999,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_suffix-bold_task-movieDM,datatype-func_suffix-bold_task-movieTP,,,,,,60,,False,,1.0,j,5.301,0.0414992,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__68,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,68,2,84.0,84.0,60.0,2.6e-06,0.0512,0.00049999,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-1_suffix-bold_task-rest,datatype-func_run-2_suffix-bold_task-rest,,,,,,60,,True,,1.0,j,5.301,0.0414992,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__69,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,69,2,84.0,84.0,60.0,2.6e-06,0.0512,0.000550001,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-1_suffix-bold_task-rest,datatype-func_run-2_suffix-bold_task-peer,datatype-func_run-2_suffix-bold_task-rest,datatype-func_run-3_suffix-bold_task-peer,datatype-func_suffix-bold_task-movieTP,,,60,,False,,1.0,j,5.301,0.04565,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__70,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,70,2,84.0,84.0,60.0,2.6e-06,0.0512,0.000550001,90.0,datatype-func_run-1_suffix-bold_task-rest,datatype-func_run-2_suffix-bold_task-rest,datatype-func_suffix-bold_task-movieDM,datatype-func_suffix-bold_task-movieTP,,,,,60,,True,,1.0,j,5.301,0.04565,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__71,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,71,2,84.0,84.0,60.0,2.6e-06,0.0512,0.000550001,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-1_suffix-bold_task-rest,datatype-func_run-2_suffix-bold_task-peer,datatype-func_run-2_suffix-bold_task-rest,datatype-func_run-3_suffix-bold_task-peer,,,,60,,True,,1.0,j,5.301,0.04565,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__72,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,72,2,84.0,84.0,60.0,2.6e-06,0.0512,0.00049999,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_suffix-bold_task-movieDM,,,,,,,60,,True,,1.0,j,5.301,0.0414992,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__73,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,73,2,84.0,84.0,60.0,2.6e-06,0.0512,0.000550001,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-1_suffix-bold_task-rest,datatype-func_run-2_suffix-bold_task-peer,datatype-func_run-2_suffix-bold_task-rest,datatype-func_suffix-bold_task-movieDM,,,,60,,True,,1.0,j-,5.301,0.04565,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__74,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,74,2,84.0,84.0,60.0,2.6e-06,0.0512,0.000550001,90.0,datatype-func_suffix-bold_task-rest,,,,,,,,60,,True,,1.0,j,5.301,0.04565,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__75,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,75,2,84.0,84.0,60.0,2.6e-06,0.0512,0.000550001,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-1_suffix-bold_task-rest,datatype-func_run-2_suffix-bold_task-peer,datatype-func_run-2_suffix-bold_task-rest,datatype-func_suffix-bold_task-movieDM,datatype-func_suffix-bold_task-movieTP,,,60,,True,,1.0,j-,5.301,0.04565,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__76,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,76,1,84.0,84.0,60.0,2.6e-06,0.0512,0.00049999,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-1_suffix-bold_task-rest,datatype-func_run-2_suffix-bold_task-peer,datatype-func_run-2_suffix-bold_task-rest,datatype-func_suffix-bold_task-movieDM,,,,60,,False,,1.0,j,5.301,0.0414992,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__77,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,77,1,84.0,84.0,60.0,2.6e-06,0.0512,0.000550001,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-3_suffix-bold_task-peer,datatype-func_suffix-bold_task-movieDM,,,,,,60,,True,,1.0,j,5.301,0.04565,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__78,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,78,1,84.0,84.0,60.0,2.6e-06,0.0512,0.000550001,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-1_suffix-bold_task-rest,datatype-func_run-2_suffix-bold_task-rest,datatype-func_run-3_suffix-bold_task-peer,,,,,60,,True,,1.0,j,5.301,0.04565,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__79,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,79,1,84.0,84.0,60.0,2.6e-06,0.0512,0.00049999,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_suffix-bold_task-movieTP,,,,,,,60,,False,,1.0,j,5.301,0.0414992,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__80,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,80,1,84.0,84.0,60.0,2.6e-06,0.0512,0.000550001,90.0,datatype-func_run-1_suffix-bold_task-rest,datatype-func_run-3_suffix-bold_task-peer,datatype-func_suffix-bold_task-movieTP,,,,,,60,,False,,1.0,j,5.301,0.04565,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__81,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,81,1,84.0,84.0,60.0,2.6e-06,0.0512,0.00049999,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-3_suffix-bold_task-peer,datatype-func_suffix-bold_task-movieTP,,,,,,60,,True,,1.0,j,5.301,0.0414992,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__82,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,82,1,84.0,84.0,60.0,2.6e-06,0.0512,0.000550001,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-1_suffix-bold_task-rest,datatype-func_run-2_suffix-bold_task-peer,datatype-func_run-2_suffix-bold_task-rest,datatype-func_run-3_suffix-bold_task-peer,datatype-func_suffix-bold_task-movieDM,,,60,,False,,1.0,j,5.301,0.04565,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__83,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,83,1,84.0,84.0,60.0,2.6e-06,0.0512,0.00049999,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-1_suffix-bold_task-rest,datatype-func_run-2_suffix-bold_task-rest,datatype-func_suffix-bold_task-movieDM,,,,,60,,False,,1.0,j,5.301,0.0414992,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__84,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,84,1,84.0,84.0,60.0,2.6e-06,0.0512,0.000550001,90.0,datatype-func_run-2_suffix-bold_task-peer,datatype-func_run-3_suffix-bold_task-peer,datatype-func_suffix-bold_task-movieDM,datatype-func_suffix-bold_task-movieTP,,,,,60,,True,,1.0,j,5.301,0.04565,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__85,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,85,1,84.0,84.0,60.0,2.6e-06,0.0512,0.00049999,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-2_suffix-bold_task-peer,,,,,,,60,,False,,1.0,j,5.301,0.0414992,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__86,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,86,1,84.0,84.0,60.0,2.6e-06,0.0512,0.00049999,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-1_suffix-bold_task-rest,datatype-func_run-2_suffix-bold_task-rest,datatype-func_suffix-bold_task-movieDM,datatype-func_suffix-bold_task-movieTP,,,,60,,False,,1.0,j,5.301,0.0414992,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__87,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,87,1,90.0,90.0,60.0,2e-06,0.08,0.000510012,90.0,datatype-func_suffix-bold_task-movieDM,datatype-func_suffix-bold_task-movieTP,,,,,,,0,,True,,1.0,j,7.03,0.045391,2.4,2.4,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__88,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,88,1,84.0,84.0,60.0,2.6e-06,0.0512,0.00049999,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-1_suffix-bold_task-rest,datatype-func_suffix-bold_task-movieDM,datatype-func_suffix-bold_task-movieTP,,,,,60,,True,,1.0,j,5.301,0.0414992,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__89,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,89,1,84.0,84.0,60.0,2.6e-06,0.0512,0.00049999,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-1_suffix-bold_task-rest,datatype-func_run-2_suffix-bold_task-peer,datatype-func_run-2_suffix-bold_task-rest,datatype-func_run-3_suffix-bold_task-peer,datatype-func_suffix-bold_task-movieDM,,,60,,True,,1.0,j,5.301,0.0414992,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__90,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,90,1,84.0,84.0,60.0,2.6e-06,0.0512,0.000550001,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-2_suffix-bold_task-peer,datatype-func_run-3_suffix-bold_task-peer,datatype-func_suffix-bold_task-movieDM,datatype-func_suffix-bold_task-movieTP,datatype-func_suffix-bold_task-rest,,,60,,True,,1.0,j-,5.301,0.04565,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__91,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,91,1,84.0,84.0,60.0,2.6e-06,0.0512,0.000550001,90.0,,,,,,,,,60,,True,,1.0,j-,5.301,0.04565,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__92,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,92,1,84.0,84.0,60.0,2.6e-06,0.0512,0.000550001,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-2_suffix-bold_task-peer,datatype-func_run-2_suffix-bold_task-rest,datatype-func_run-3_suffix-bold_task-peer,datatype-func_suffix-bold_task-movieTP,,,,60,,True,,1.0,j,5.301,0.04565,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__93,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,93,1,84.0,84.0,60.0,2.6e-06,0.0512,0.000550001,90.0,datatype-func_run-1_suffix-bold_task-rest,datatype-func_suffix-bold_task-movieDM,,,,,,,60,,True,,1.0,j,5.301,0.04565,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__94,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,94,1,84.0,84.0,60.0,2.6e-06,0.0512,0.00049999,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-1_suffix-bold_task-rest,datatype-func_suffix-bold_task-movieDM,,,,,,60,,True,,1.0,j,5.301,0.0414992,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__95,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,95,1,84.0,84.0,60.0,2.6e-06,0.0512,0.00049999,90.0,datatype-func_run-1_suffix-bold_task-rest,datatype-func_suffix-bold_task-movieDM,datatype-func_suffix-bold_task-movieTP,,,,,,60,,True,,1.0,j,5.301,0.0414992,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__96,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,96,1,84.0,84.0,60.0,2.6e-06,0.0512,0.000550001,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-2_suffix-bold_task-peer,datatype-func_suffix-bold_task-movieDM,datatype-func_suffix-bold_task-movieTP,,,,,60,,True,,1.0,j,5.301,0.04565,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__97,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,97,1,90.0,90.0,60.0,2e-06,0.08,0.000510012,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-2_suffix-bold_task-peer,datatype-func_suffix-bold_task-movieDM,datatype-func_suffix-bold_task-movieTP,,,,,0,,True,,1.0,j,7.03,0.045391,2.4,2.4,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__98,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,98,1,84.0,84.0,60.0,2.6e-06,0.0512,0.000550001,90.0,datatype-func_run-1_suffix-bold_task-rest,datatype-func_run-3_suffix-bold_task-peer,datatype-func_suffix-bold_task-movieDM,datatype-func_suffix-bold_task-movieTP,,,,,60,,True,,1.0,j,5.301,0.04565,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__99,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,99,1,84.0,84.0,60.0,2.6e-06,0.0512,0.00049999,90.0,datatype-func_run-3_suffix-bold_task-peer,datatype-func_suffix-bold_task-movieDM,datatype-func_suffix-bold_task-movieTP,,,,,,60,,True,,1.0,j,5.301,0.0414992,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__100,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,100,1,84.0,84.0,60.0,2.6e-06,0.0512,0.000550001,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-1_suffix-bold_task-rest,datatype-func_run-2_suffix-bold_task-peer,datatype-func_suffix-bold_task-movieDM,datatype-func_suffix-bold_task-movieTP,,,,60,,True,,1.0,j,5.301,0.04565,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__101,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,101,1,84.0,84.0,60.0,2.6e-06,0.0512,0.000550001,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-3_suffix-bold_task-peer,datatype-func_suffix-bold_task-movieTP,,,,,,60,,True,,1.0,j,5.301,0.04565,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__102,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,102,1,84.0,84.0,60.0,2.6e-06,0.0512,0.00049999,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_suffix-bold_task-movieTP,,,,,,,60,,True,,1.0,j,5.301,0.0414992,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__103,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,103,1,84.0,84.0,60.0,2.6e-06,0.0512,0.000550001,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-2_suffix-bold_task-peer,datatype-func_suffix-bold_task-movieDM,datatype-func_suffix-bold_task-rest,,,,,60,,True,,1.0,j-,5.301,0.04565,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__104,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,104,1,84.0,84.0,60.0,2.6e-06,0.0512,0.00049999,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-1_suffix-bold_task-rest,datatype-func_run-2_suffix-bold_task-peer,datatype-func_run-3_suffix-bold_task-peer,datatype-func_suffix-bold_task-movieDM,datatype-func_suffix-bold_task-movieTP,,,60,,True,,1.0,j,5.301,0.0414992,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__105,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,105,1,90.0,90.0,60.0,2e-06,0.08,0.000510012,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-1_suffix-bold_task-rest,datatype-func_run-2_suffix-bold_task-peer,datatype-func_run-2_suffix-bold_task-rest,datatype-func_suffix-bold_task-movieDM,,,,0,,True,,1.0,j,7.03,0.045391,2.4,2.4,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__106,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,106,1,84.0,84.0,60.0,2.6e-06,0.0512,0.000550001,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_suffix-bold_task-movieDM,datatype-func_suffix-bold_task-rest,,,,,,60,,True,,1.0,j,5.301,0.04565,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__107,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,107,1,84.0,84.0,60.0,2.6e-06,0.0512,0.00049999,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-1_suffix-bold_task-rest,datatype-func_run-2_suffix-bold_task-peer,datatype-func_suffix-bold_task-movieTP,,,,,60,,True,,1.0,j,5.301,0.0414992,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__108,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,108,1,84.0,84.0,60.0,2.6e-06,0.0512,0.000550001,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-2_suffix-bold_task-peer,datatype-func_suffix-bold_task-movieDM,datatype-func_suffix-bold_task-movieTP,datatype-func_suffix-bold_task-rest,,,,60,,True,,1.0,j,5.301,0.04565,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__109,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,109,1,84.0,84.0,60.0,2.6e-06,0.0658,0.000720017,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_suffix-bold_task-movieDM,,,,,,,60,,True,,1.0,i,6.61,0.0597614,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__110,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,110,1,84.0,84.0,60.0,2.6e-06,0.0512,0.00049999,90.0,datatype-func_run-1_suffix-bold_task-rest,,,,,,,,60,,False,,1.0,j,5.301,0.0414992,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__111,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,111,1,90.0,90.0,60.0,2e-06,0.08,0.000510012,90.0,,,,,,,,,0,,True,,1.0,j,7.03,0.045391,2.4,2.4,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__112,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,112,1,84.0,84.0,60.0,2.6e-06,0.0512,0.000550001,90.0,datatype-func_run-1_suffix-bold_task-rest,,,,,,,,60,,True,,1.0,j-,5.301,0.04565,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__113,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,113,1,84.0,84.0,60.0,2.6e-06,0.0512,0.000550001,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-1_suffix-bold_task-rest,datatype-func_run-2_suffix-bold_task-peer,datatype-func_run-2_suffix-bold_task-rest,datatype-func_run-3_suffix-bold_task-peer,datatype-func_suffix-bold_task-movieTP,,,60,,True,,1.0,j-,5.301,0.04565,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__114,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,114,1,84.0,84.0,60.0,2.6e-06,0.0512,0.000550001,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-1_suffix-bold_task-rest,datatype-func_run-2_suffix-bold_task-peer,datatype-func_run-2_suffix-bold_task-rest,datatype-func_run-3_suffix-bold_task-peer,datatype-func_suffix-bold_task-movieDM,,,60,,False,,1.0,j-,5.301,0.04565,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__115,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,115,1,84.0,84.0,60.0,2.6e-06,0.0512,0.000550001,90.0,datatype-func_suffix-bold_task-movieTP,,,,,,,,60,,True,,1.0,j,5.301,0.04565,2.405,2.405,2.4
