Notes,ManualCheck,MergeInto,RenameKeyGroup,KeyParamGroup,KeyGroup,ParamGroup,Counts,Dim1Size,Dim2Size,Dim3Size,EchoTime,EffectiveEchoSpacing,FlipAngle,HasFieldmap,KeyGroupCount,Modality,MultibandAccelerationFactor,NSliceTimes,NumVolumes,Obliquity,ParallelReductionFactorInPlane,PartialFourier,PhaseEncodingDirection,RepetitionTime,TotalReadoutTime,UsedAsFieldmap,VoxelSizeDim1,VoxelSizeDim2,VoxelSizeDim3
,,,acquisition-VARIANTNumVolumes_datatype-func_session-HBNsiteCBIC_suffix-bold_task-movieDM,datatype-func_session-HBNsiteCBIC_suffix-bold_task-movieDM__6,datatype-func_session-HBNsiteCBIC_suffix-bold_task-movieDM,6,1,84,84,60,0.03,0.0006,31,True,724,func,6.0,60,708.0,True,,1.0,j-,0.8,0.05,False,2.4290000000000003,2.4290000000000003,2.4
,,,acquisition-VARIANTNumVolumes_datatype-func_session-HBNsiteCBIC_suffix-bold_task-movieDM,datatype-func_session-HBNsiteCBIC_suffix-bold_task-movieDM__7,datatype-func_session-HBNsiteCBIC_suffix-bold_task-movieDM,7,1,84,84,60,0.03,0.0006,31,True,724,func,6.0,60,277.0,True,,1.0,j-,0.8,0.05,False,2.4290000000000003,2.4290000000000003,2.4
,,,acquisition-VARIANTNumVolumesObliquity_datatype-func_session-HBNsiteCBIC_suffix-bold_task-movieDM,datatype-func_session-HBNsiteCBIC_suffix-bold_task-movieDM__8,datatype-func_session-HBNsiteCBIC_suffix-bold_task-movieDM,8,1,84,84,60,0.03,0.0006,31,True,724,func,6.0,60,620.0,False,,1.0,j-,0.8,0.05,False,2.4290000000000003,2.4290000000000003,2.4
,,,,datatype-func_session-HBNsiteCBIC_suffix-bold_task-movieTP__1,datatype-func_session-HBNsiteCBIC_suffix-bold_task-movieTP,1,618,84,84,60,0.03,0.0006,31,True,715,func,6.0,60,250.0,True,,1.0,j-,0.8,0.05,False,2.4290000000000003,2.4290000000000003,2.4
,,,acquisition-VARIANTObliquity_datatype-func_session-HBNsiteCBIC_suffix-bold_task-movieTP,datatype-func_session-HBNsiteCBIC_suffix-bold_task-movieTP__2,datatype-func_session-HBNsiteCBIC_suffix-bold_task-movieTP,2,72,84,84,60,0.03,0.0006,31,True,715,func,6.0,60,250.0,False,,1.0,j-,0.8,0.05,False,2.4290000000000003,2.4290000000000003,2.4
Abcd,,,acquisition-ABCD_datatype-func_session-HBNsiteCBIC_suffix-bold_task-movieTP,datatype-func_session-HBNsiteCBIC_suffix-bold_task-movieTP__3,datatype-func_session-HBNsiteCBIC_suffix-bold_task-movieTP,3,23,90,90,66,0.03,0.0005,52,True,715,func,6.0,66,255.0,True,,1.0,j-,0.8,0.04,False,2.4,2.4,2.4
,,,acquisition-VARIANTObliquityNoFmap_datatype-func_session-HBNsiteCBIC_suffix-bold_task-movieTP,datatype-func_session-HBNsiteCBIC_suffix-bold_task-movieTP__4,datatype-func_session-HBNsiteCBIC_suffix-bold_task-movieTP,4,1,84,84,60,0.03,0.0006,31,False,715,func,6.0,60,250.0,False,,1.0,j-,0.8,0.05,False,2.4290000000000003,2.4290000000000003,2.4
,,,acquisition-VARIANTNoFmap_datatype-func_session-HBNsiteCBIC_suffix-bold_task-movieTP,datatype-func_session-HBNsiteCBIC_suffix-bold_task-movieTP__5,datatype-func_session-HBNsiteCBIC_suffix-bold_task-movieTP,5,1,84,84,60,0.03,0.0006,31,False,715,func,6.0,60,250.0,True,,1.0,j-,0.8,0.05,False,2.4290000000000003,2.4290000000000003,2.4
,,,,datatype-func_run-3_session-HBNsiteCBIC_suffix-bold_task-peer__1,datatype-func_run-3_session-HBNsiteCBIC_suffix-bold_task-peer,1,612,84,84,60,0.03,0.0006,31,True,706,func,6.0,60,135.0,True,,1.0,j-,0.8,0.05,False,2.4290000000000003,2.4290000000000003,2.4
,,,acquisition-VARIANTObliquity_datatype-func_run-3_session-HBNsiteCBIC_suffix-bold_task-peer,datatype-func_run-3_session-HBNsiteCBIC_suffix-bold_task-peer__2,datatype-func_run-3_session-HBNsiteCBIC_suffix-bold_task-peer,2,71,84,84,60,0.03,0.0006,31,True,706,func,6.0,60,135.0,False,,1.0,j-,0.8,0.05,False,2.4290000000000003,2.4290000000000003,2.4
Abcd,,,acquisition-ABCD_datatype-func_run-3_session-HBNsiteCBIC_suffix-bold_task-peer,datatype-func_run-3_session-HBNsiteCBIC_suffix-bold_task-peer__3,datatype-func_run-3_session-HBNsiteCBIC_suffix-bold_task-peer,3,22,90,90,66,0.03,0.0005,52,True,706,func,6.0,66,135.0,True,,1.0,j-,0.8,0.04,False,2.4,2.4,2.4
,,,acquisition-VARIANTObliquityNoFmap_datatype-func_run-3_session-HBNsiteCBIC_suffix-bold_task-peer,datatype-func_run-3_session-HBNsiteCBIC_suffix-bold_task-peer__4,datatype-func_run-3_session-HBNsiteCBIC_suffix-bold_task-peer,4,1,84,84,60,0.03,0.0006,31,False,706,func,6.0,60,135.0,False,,1.0,j-,0.8,0.05,False,2.4290000000000003,2.4290000000000003,2.4
,,,,datatype-func_run-2_session-HBNsiteCBIC_suffix-bold_task-peer__1,datatype-func_run-2_session-HBNsiteCBIC_suffix-bold_task-peer,1,309,84,84,60,0.03,0.0006,31,True,355,func,6.0,60,135.0,True,,1.0,j-,0.8,0.05,False,2.4290000000000003,2.4290000000000003,2.4
Abcd,,,acquisition-ABCD_datatype-func_run-2_session-HBNsiteCBIC_suffix-bold_task-peer,datatype-func_run-2_session-HBNsiteCBIC_suffix-bold_task-peer__2,datatype-func_run-2_session-HBNsiteCBIC_suffix-bold_task-peer,2,24,90,90,66,0.03,0.0005,52,True,355,func,6.0,66,135.0,True,,1.0,j-,0.8,0.04,False,2.4,2.4,2.4
,,,acquisition-VARIANTObliquity_datatype-func_run-2_session-HBNsiteCBIC_suffix-bold_task-peer,datatype-func_run-2_session-HBNsiteCBIC_suffix-bold_task-peer__3,datatype-func_run-2_session-HBNsiteCBIC_suffix-bold_task-peer,3,22,84,84,60,0.03,0.0006,31,True,355,func,6.0,60,135.0,False,,1.0,j-,0.8,0.05,False,2.4290000000000003,2.4290000000000003,2.4
,,,,datatype-func_session-HBNsiteSI_suffix-bold_task-rest__1,datatype-func_session-HBNsiteSI_suffix-bold_task-rest,1,309,78,78,54,0.04,0.0006,55,True,337,func,3.0,54,420.0,True,,1.0,j-,1.45,0.04,False,2.4619999999999997,2.4619999999999997,2.5
,,,acquisition-VARIANTObliquity_datatype-func_session-HBNsiteSI_suffix-bold_task-rest,datatype-func_session-HBNsiteSI_suffix-bold_task-rest__2,datatype-func_session-HBNsiteSI_suffix-bold_task-rest,2,25,78,78,54,0.04,0.0006,55,True,337,func,3.0,54,420.0,False,,1.0,j-,1.45,0.04,False,2.4619999999999997,2.4619999999999997,2.5
,,,acquisition-VARIANTNoFmap_datatype-func_session-HBNsiteSI_suffix-bold_task-rest,datatype-func_session-HBNsiteSI_suffix-bold_task-rest__3,datatype-func_session-HBNsiteSI_suffix-bold_task-rest,3,2,78,78,54,0.04,0.0006,55,False,337,func,3.0,54,420.0,True,,1.0,j-,1.45,0.04,False,2.4619999999999997,2.4619999999999997,2.5
,,,acquisition-VARIANTDim2Size_datatype-func_session-HBNsiteSI_suffix-bold_task-rest,datatype-func_session-HBNsiteSI_suffix-bold_task-rest__4,datatype-func_session-HBNsiteSI_suffix-bold_task-rest,4,1,78,76,54,0.04,0.0006,55,True,337,func,3.0,54,420.0,True,,1.0,j-,1.45,0.04,False,2.4619999999999997,2.4619999999999997,2.5
,,,,datatype-func_session-HBNsiteRU_suffix-bold_task-rest__1,datatype-func_session-HBNsiteRU_suffix-bold_task-rest,1,105,84,84,60,0.03,0.0006,31,True,106,func,6.0,60,750.0,True,,1.0,j-,0.8,0.05,False,2.4290000000000003,2.4290000000000003,2.4
,,,acquisition-VARIANTEchoTimeEffectiveEchoSpacingPhaseEncodingDirectionTotalReadoutTime_datatype-func_session-HBNsiteRU_suffix-bold_task-rest,datatype-func_session-HBNsiteRU_suffix-bold_task-rest__2,datatype-func_session-HBNsiteRU_suffix-bold_task-rest,2,1,84,84,60,0.036000000000000004,0.0007,31,True,106,func,6.0,60,750.0,True,,1.0,i,0.8,0.06,False,2.4290000000000003,2.4290000000000003,2.4
,,,,datatype-func_run-1_session-HBNsiteCUNY_suffix-bold_task-peer__1,datatype-func_run-1_session-HBNsiteCUNY_suffix-bold_task-peer,1,85,84,84,60,0.03,0.0006,31,True,87,func,6.0,60,135.0,False,,1.0,j-,0.8,0.05,False,2.4290000000000003,2.4290000000000003,2.4
,,,acquisition-VARIANTObliquity_datatype-func_run-1_session-HBNsiteCUNY_suffix-bold_task-peer,datatype-func_run-1_session-HBNsiteCUNY_suffix-bold_task-peer__2,datatype-func_run-1_session-HBNsiteCUNY_suffix-bold_task-peer,2,2,84,84,60,0.03,0.0006,31,True,87,func,6.0,60,135.0,True,,1.0,j-,0.8,0.05,False,2.4290000000000003,2.4290000000000003,2.4
,,,,datatype-func_session-HBNsiteCUNY_suffix-bold_task-movieDM__1,datatype-func_session-HBNsiteCUNY_suffix-bold_task-movieDM,1,82,84,84,60,0.03,0.0006,31,True,85,func,6.0,60,750.0,False,,1.0,j-,0.8,0.05,False,2.4290000000000003,2.4290000000000003,2.4
,,,acquisition-VARIANTObliquity_datatype-func_session-HBNsiteCUNY_suffix-bold_task-movieDM,datatype-func_session-HBNsiteCUNY_suffix-bold_task-movieDM__2,datatype-func_session-HBNsiteCUNY_suffix-bold_task-movieDM,2,2,84,84,60,0.03,0.0006,31,True,85,func,6.0,60,750.0,True,,1.0,j-,0.8,0.05,False,2.4290000000000003,2.4290000000000003,2.4
,,,acquisition-VARIANTNumVolumes_datatype-func_session-HBNsiteCUNY_suffix-bold_task-movieDM,datatype-func_session-HBNsiteCUNY_suffix-bold_task-movieDM__3,datatype-func_session-HBNsiteCUNY_suffix-bold_task-movieDM,3,1,84,84,60,0.03,0.0006,31,True,85,func,6.0,60,589.0,False,,1.0,j-,0.8,0.05,False,2.4290000000000003,2.4290000000000003,2.4
,,,,datatype-func_session-HBNsiteCUNY_suffix-bold_task-movieTP__1,datatype-func_session-HBNsiteCUNY_suffix-bold_task-movieTP,1,81,84,84,60,0.03,0.0006,31,True,84,func,6.0,60,250.0,False,,1.0,j-,0.8,0.05,False,2.4290000000000003,2.4290000000000003,2.4
,,,acquisition-VARIANTObliquity_datatype-func_session-HBNsiteCUNY_suffix-bold_task-movieTP,datatype-func_session-HBNsiteCUNY_suffix-bold_task-movieTP__2,datatype-func_session-HBNsiteCUNY_suffix-bold_task-movieTP,2,3,84,84,60,0.03,0.0006,31,True,84,func,6.0,60,250.0,True,,1.0,j-,0.8,0.05,False,2.4290000000000003,2.4290000000000003,2.4
,,,,datatype-func_run-3_session-HBNsiteCUNY_suffix-bold_task-peer__1,datatype-func_run-3_session-HBNsiteCUNY_suffix-bold_task-peer,1,76,84,84,60,0.03,0.0006,31,True,79,func,6.0,60,135.0,False,,1.0,j-,0.8,0.05,False,2.4290000000000003,2.4290000000000003,2.4
,,,acquisition-VARIANTObliquity_datatype-func_run-3_session-HBNsiteCUNY_suffix-bold_task-peer,datatype-func_run-3_session-HBNsiteCUNY_suffix-bold_task-peer__2,datatype-func_run-3_session-HBNsiteCUNY_suffix-bold_task-peer,2,3,84,84,60,0.03,0.0006,31,True,79,func,6.0,60,135.0,True,,1.0,j-,0.8,0.05,False,2.4290000000000003,2.4290000000000003,2.4
,,,,datatype-func_run-1_session-HBNsiteCUNY_suffix-bold_task-rest__1,datatype-func_run-1_session-HBNsiteCUNY_suffix-bold_task-rest,1,67,84,84,60,0.03,0.0006,31,True,69,func,6.0,60,375.0,False,,1.0,j-,0.8,0.05,False,2.4290000000000003,2.4290000000000003,2.4
,,,acquisition-VARIANTObliquity_datatype-func_run-1_session-HBNsiteCUNY_suffix-bold_task-rest,datatype-func_run-1_session-HBNsiteCUNY_suffix-bold_task-rest__2,datatype-func_run-1_session-HBNsiteCUNY_suffix-bold_task-rest,2,2,84,84,60,0.03,0.0006,31,True,69,func,6.0,60,375.0,True,,1.0,j-,0.8,0.05,False,2.4290000000000003,2.4290000000000003,2.4
,,,,datatype-func_run-2_session-HBNsiteCUNY_suffix-bold_task-rest__1,datatype-func_run-2_session-HBNsiteCUNY_suffix-bold_task-rest,1,62,84,84,60,0.03,0.0006,31,True,64,func,6.0,60,375.0,False,,1.0,j-,0.8,0.05,False,2.4290000000000003,2.4290000000000003,2.4
,,,acquisition-VARIANTObliquity_datatype-func_run-2_session-HBNsiteCUNY_suffix-bold_task-rest,datatype-func_run-2_session-HBNsiteCUNY_suffix-bold_task-rest__2,datatype-func_run-2_session-HBNsiteCUNY_suffix-bold_task-rest,2,2,84,84,60,0.03,0.0006,31,True,64,func,6.0,60,375.0,True,,1.0,j-,0.8,0.05,False,2.4290000000000003,2.4290000000000003,2.4
